Date,Value
2022-03-23,-0.0014881628572727
2022-03-22,0.017888322290445
2022-03-21,0.2345786520864
2022-03-20,-0.13142297391132
2022-03-19,-0.072311284762829
2022-03-18,-0.062891206082514
2022-03-17,0.0087717390516373
2022-03-16,0.050374064837905
2022-03-15,0.013892749058119
2022-03-14,0.24778313496746
2022-03-13,-0.075862652232747
2022-03-12,-0.10807259098687
2022-03-11,-0.034809799165392
2022-03-10,-0.041662688299193
2022-03-09,0.067063230822283
2022-03-08,0.0013066048285523
2022-03-07,0.23341947848307
2022-03-06,-0.080791319859958
2022-03-05,-0.14049141214077
2022-03-04,-0.022916619966675
2022-03-03,-0.07079452473278
2022-03-02,0.028848283103914
2022-03-01,0.035999600374464
2022-02-28,0.28327089179808
2022-02-27,-0.042436229709453
2022-02-26,-0.15345768635632
2022-02-25,0.024714828897338
2022-02-24,0.011054394640294
2022-02-23,-0.034587901934212
2022-02-22,0.096387220409524
2022-02-21,0.1839411899931
2022-02-20,-0.091308711269748
2022-02-19,-0.15473608653429
2022-02-18,0.021426667084876
2022-02-17,-0.04216910453086
2022-02-16,-0.024968510164626
2022-02-15,0.10554098254477
2022-02-14,0.18461826185784
2022-02-13,-0.08418057013364
2022-02-12,-0.117841452359
2022-02-11,-0.0082835780754128
2022-02-10,-0.018826243647933
2022-02-09,-0.039878965999001
2022-02-08,0.056530900219118
2022-02-07,0.19590698099833
2022-02-06,-0.15305869502909
2022-02-05,0.043475800747701
2022-02-04,-0.065795485008552
2022-02-03,-0.048804051142077
2022-02-02,0.02219954257268
2022-02-01,0.036282222966187
2022-01-31,0.27164800077405
2022-01-30,-0.10344603240008
2022-01-29,-0.1269799196483
2022-01-28,0.034114270274927
2022-01-27,-0.019778912217403
2022-01-26,-0.015255172622332
2022-01-25,-0.020601115754948
2022-01-24,0.32720983820806
2022-01-23,-0.18487354572579
2022-01-22,-0.081098288019078
2022-01-21,0.0037826735818668
2022-01-20,0.0035588771742515
2022-01-19,0.019891336814286
2022-01-18,0.026791052308744
2022-01-17,0.19441340264028
2022-01-16,-0.077844388191428
2022-01-15,-0.13487838712661
2022-01-14,-0.013102652657403
2022-01-13,0.0094341708616788
2022-01-12,-0.02071145788598
2022-01-11,0.041018127171973
2022-01-10,0.26959180363838
2022-01-09,-0.061593894769823
2022-01-08,-0.12295474530494
2022-01-07,-0.03583229562117
2022-01-06,-0.027116696800421
2022-01-05,-0.0018487889146176
2022-01-04,0.16163492205813
2022-01-03,0.19271273616133
2022-01-02,0.053882895937316
2022-01-01,-0.30689312695986
2021-12-31,0.10005687839889
2021-12-30,-0.11253908363626
2021-12-29,0.039850010195682
2021-12-28,0.063799530803098
2021-12-27,0.25701762801901
2021-12-26,-0.044305996583308
2021-12-25,-0.20295557786471
2021-12-24,-0.10711538197354
2021-12-23,0.011407213916523
2021-12-22,-0.053292731852651
2021-12-21,0.14184975048532
2021-12-20,0.29176003802761
2021-12-19,-0.13583682981729
2021-12-18,-0.092388285690373
2021-12-17,0.028444214908368
2021-12-16,-0.087573495550106
2021-12-15,0.012114927411604
2021-12-14,0.0011249570454504
2021-12-13,0.29914284908693
2021-12-12,-0.051228777286346
2021-12-11,-0.16862936974806
2021-12-10,-0.039692879415659
2021-12-09,0.061731381189578
2021-12-08,-0.07638874344636
2021-12-07,0.01266887712179
2021-12-06,0.31990556706418
2021-12-05,-0.15256663200471
2021-12-04,-0.12605132032702
2021-12-03,-0.07362106550319
2021-12-02,0.08582779523399
2021-12-01,-0.018480422760566
2021-11-30,-0.024740731375413
2021-11-29,0.41029106077882
2021-11-28,-0.11231579210436
2021-11-27,-0.17744643236465
2021-11-26,0.018657862407862
2021-11-25,-0.037879983479344
2021-11-24,0.055106198295867
2021-11-23,0.01508302135143
2021-11-22,0.25287692959295
2021-11-21,-0.10785507840607
2021-11-20,-0.12407132243685
2021-11-19,-0.030461306323375
2021-11-18,0.013581126904818
2021-11-17,-0.033017479054579
2021-11-16,0.043500120455426
2021-11-15,0.28789193710121
2021-11-14,-0.061305204864233
2021-11-13,-0.15413590208652
2021-11-12,-0.039037679011329
2021-11-11,-0.024646367296128
2021-11-10,-0.1018070442263
2021-11-09,0.17171937733324
2021-11-08,0.26575281399755
2021-11-07,-0.042904501644758
2021-11-06,-0.17429321308414
2021-11-05,-0.01070310811847
2021-11-04,0.00094538731227434
2021-11-03,-0.02894976643033
2021-11-02,0.014011307973977
2021-11-01,0.35044416096486
2021-10-31,-0.13793792913156
2021-10-30,-0.17612814591028
2021-10-29,0.034963771204501
2021-10-28,0.011614029278254
2021-10-27,-0.0067936318694307
2021-10-26,0.033077916792015
2021-10-25,0.34885663818208
2021-10-24,-0.057290729072907
2021-10-23,-0.22145722744871
2021-10-22,-0.10297108122464
2021-10-21,0.098142421272072
2021-10-20,-0.064662547375082
2021-10-19,0.093263498942955
2021-10-18,0.32332445939003
2021-10-17,-0.20065855789261
2021-10-16,-0.093282331635157
2021-10-15,0.053980769573827
2021-10-14,-0.023114698675924
2021-10-13,0.054880694143167
2021-10-12,-0.021843892053628
2021-10-11,0.32564193022435
2021-10-10,-0.14128979698777
2021-10-09,-0.12054278637058
2021-10-08,-0.14092979954658
2021-10-07,0.21597571937373
2021-10-06,-0.14331511863184
2021-10-05,0.16128935700522
2021-10-04,0.23559897181744
2021-10-03,-0.16114095130984
2021-10-02,-0.062526131327417
2021-10-01,-0.054118092093951
2021-09-30,0.21140795607454
2021-09-29,-0.078221901364371
2021-09-28,0.025849809533939
2021-09-27,0.31083467592019
2021-09-26,-0.081223668728888
