Date,Value
2022-03-23,0.026083098588061
2022-03-22,0.045244249938183
2022-03-21,0.2425290849161
2022-03-20,-0.12585309906738
2022-03-19,-0.14412443718925
2022-03-18,0.042167782002789
2022-03-17,-0.016657029841845
2022-03-16,-0.058206159501027
2022-03-15,0.11592474610407
2022-03-14,0.23117967304306
2022-03-13,-0.045150462912578
2022-03-12,-0.21084468995382
2022-03-11,0.013886425435319
2022-03-10,-0.087530274561405
2022-03-09,0.1438883933709
2022-03-08,0.0012918834486242
2022-03-07,0.091657834518116
2022-03-06,-0.13693044742173
2022-03-05,-0.028500277448435
2022-03-04,0.040364624540805
2022-03-03,-0.14606440693804
2022-03-02,0.2252308218911
2022-03-01,-0.015290490612667
2022-02-28,0.13301632731081
2022-02-27,-0.11949043963865
2022-02-26,-0.092365921487286
2022-02-25,0.0091104803206472
2022-02-24,0.14931576233934
2022-02-23,-0.02166893999065
2022-02-22,-0.11285845261801
2022-02-21,0.38596279343001
2022-02-20,-0.059703630107293
2022-02-19,-0.23978626222276
2022-02-18,0.19677332019108
2022-02-17,-0.048138797484087
2022-02-16,0.093772856289165
2022-02-15,-0.033794791431064
2022-02-14,0.22349943692399
2022-02-13,0.083897725020415
2022-02-12,-0.32992823312071
2022-02-11,0.026407647419718
2022-02-10,-0.065501898642107
2022-02-09,0.056111251580278
2022-02-08,-0.066949674122789
2022-02-07,0.37123128051929
2022-02-06,-0.35352874149144
2022-02-05,0.13958060941299
2022-02-04,0.056627275130803
2022-02-03,-0.010074493800961
2022-02-02,0.028662600637946
2022-02-01,-0.037678361272758
2022-01-31,0.29812322993867
2022-01-30,-0.084869244660814
2022-01-29,-0.097570554969278
2022-01-28,-0.12048657213647
2022-01-27,-0.027190508117357
2022-01-26,0.15133473991082
2022-01-25,-0.033513572785061
2022-01-24,0.24748404302256
2022-01-23,-0.22547469990894
2022-01-22,-0.080977279069426
2022-01-21,0.2662292283995
2022-01-20,0.027194039124864
2022-01-19,-0.19822188535257
2022-01-18,0.21554000811686
2022-01-17,0.2981112438909
2022-01-16,-0.12517797332823
2022-01-15,-0.17126349774138
2022-01-14,0.11088722855644
2022-01-13,-0.21609048581162
2022-01-12,0.11309299253767
2022-01-11,-0.06435526501425
2022-01-10,0.26040138462387
2022-01-09,-0.04155891541812
2022-01-08,-0.14754817312173
2022-01-07,0.0053865813007977
2022-01-06,5.536732064745e-06
2022-01-05,-0.028527667696253
2022-01-04,0.11362125868521
2022-01-03,0.34600193751338
2022-01-02,0.14705425231604
2022-01-01,-0.3995311133007
2021-12-31,-0.12142142370539
2021-12-30,0.081395812128961
2021-12-29,-0.038742936102534
2021-12-28,0.17473454692651
2021-12-27,0.13782322009985
2021-12-26,0.048294017848851
2021-12-25,-0.18078980906353
2021-12-24,-0.1011257885514
2021-12-23,-0.015164633884926
2021-12-22,0.02993891638042
2021-12-21,0.020945488818854
2021-12-20,0.33619064070335
2021-12-19,-0.25749840121023
2021-12-18,0.056600042220915
2021-12-17,-0.20623004862855
2021-12-16,0.11749371149582
2021-12-15,0.060312525685406
2021-12-14,-0.047078136397933
2021-12-13,0.28597571943515
2021-12-12,0.026370851530664
2021-12-11,-0.14064448586271
2021-12-10,0.0027480623581764
2021-12-09,0.095220321500888
2021-12-08,-0.15401391167233
2021-12-07,0.13210118773506
2021-12-06,0.27568377634316
2021-12-05,-0.20783407999889
2021-12-04,-0.052351170056532
2021-12-03,-0.14548006979119
2021-12-02,-0.040009766155819
2021-12-01,-0.040050260038173
2021-11-30,0.040879730958182
2021-11-29,0.37003252071457
2021-11-28,-0.08655710846821
2021-11-27,-0.24058474628619
2021-11-26,0.0024869384216994
2021-11-25,0.16157997147061
2021-11-24,-0.1132281626469
2021-11-23,0.08439021888326
2021-11-22,0.17222305301575
2021-11-21,-0.019010068075367
2021-11-20,-0.17154072418165
2021-11-19,0.01837459167374
2021-11-18,0.047111523391914
2021-11-17,-0.029106564283662
2021-11-16,0.05087923911222
2021-11-15,0.33872577573693
2021-11-14,-0.085174007110214
2021-11-13,-0.21475592117135
2021-11-12,0.068663848310437
2021-11-11,-0.080019111916143
2021-11-10,-0.084448911811871
2021-11-09,0.042308165789308
2021-11-08,0.43243413759758
2021-11-07,-0.036519195945047
2021-11-06,-0.16848992285438
2021-11-05,-0.087613845282093
2021-11-04,0.12741430402281
2021-11-03,-0.047196589963912
2021-11-02,-0.050132334723594
2021-11-01,0.26680287802692
2021-10-31,-0.038076143438957
2021-10-30,-0.090447547369764
2021-10-29,-0.074460583210847
2021-10-28,0.038241941625351
2021-10-27,-0.050808563382532
2021-10-26,0.25317966371599
2021-10-25,0.13303144161964
2021-10-24,-0.10612251890693
2021-10-23,-0.15138769269512
2021-10-22,-0.1602291151751
2021-10-21,0.10656544579039
2021-10-20,-0.027095042400109
2021-10-19,0.044009365157022
2021-10-18,0.42904233286524
2021-10-17,-0.33548818838594
2021-10-16,-0.038456505466712
2021-10-15,0.02449263930385
2021-10-14,0.2056828731974
2021-10-13,-0.16440945653449
2021-10-12,0.066107251055916
2021-10-11,0.44266304696301
2021-10-10,-0.18950902654403
2021-10-09,-0.29667318982388
2021-10-08,0.009690525508247
2021-10-07,0.13077284274578
2021-10-06,0.072500692312761
2021-10-05,0.10536053950452
2021-10-04,0.18567789449034
2021-10-03,0.051569427721851
2021-10-02,-0.30123238092634
2021-10-01,0.15461287690383
2021-09-30,-0.079284786121643
2021-09-29,0.078734094356378
2021-09-28,0.045318637720563
2021-09-27,0.1733498835437
2021-09-26,-0.046950335768079
