Date,Value
2022-03-23,0.12713936430318
2022-03-22,0.040712468193384
2022-03-21,0.38624338624339
2022-03-20,-0.29125
2022-03-19,-0.10514541387025
2022-03-18,0.16710182767624
2022-03-17,-0.1885593220339
2022-03-16,0.14841849148418
2022-03-15,0.080157687253614
2022-03-14,0.33041958041958
2022-03-13,0.061224489795918
2022-03-12,-0.52615384615385
2022-03-11,0.15835030549898
2022-03-10,-0.17548278757347
2022-03-09,0.51430387794024
2022-03-08,-0.094415659182499
2022-03-07,0.0075406032482599
2022-03-06,-0.30371567043619
2022-03-05,0.20194174757282
2022-03-04,0.22327790973872
2022-03-03,-0.37490720118782
2022-03-02,0.5828437132785
2022-03-01,0.19354838709677
2022-02-28,-0.17762399077278
2022-02-27,-0.045154185022026
2022-02-26,-0.15495579339228
2022-02-25,0.051884483602545
2022-02-24,0.4634670487106
2022-02-23,0.0014347202295552
2022-02-22,-0.41032148900169
2022-02-21,1.1888888888889
2022-02-20,-0.19161676646707
2022-02-19,-0.29535864978903
2022-02-18,0.37391304347826
2022-02-17,-0.044321329639889
2022-02-16,0.10736196319018
2022-02-15,-0.023952095808383
2022-02-14,0.079159935379645
2022-02-13,0.16353383458647
2022-02-12,-0.49333333333333
2022-02-11,0.08695652173913
2022-02-10,0.050570962479609
2022-02-09,0.0082236842105263
2022-02-08,-0.073170731707317
2022-02-07,0.41991341991342
2022-02-06,-0.50429184549356
2022-02-05,0.52954048140044
2022-02-04,0.27298050139276
2022-02-03,-0.2075055187638
2022-02-02,0.012856344326439
2022-02-01,-0.029826464208243
2022-01-31,0.39591218773656
2022-01-30,-0.090220385674931
2022-01-29,-0.18564217610768
2022-01-28,-0.22343205574913
2022-01-27,0.25327510917031
2022-01-26,0.16243654822335
2022-01-25,-0.056287425149701
2022-01-24,0.34244372990354
2022-01-23,-0.36008230452675
2022-01-22,-0.23554856468738
2022-01-21,0.67302631578947
2022-01-20,0.38686131386861
2022-01-19,-0.35831381733021
2022-01-18,0.26144756277696
2022-01-17,0.50779510022272
2022-01-16,-0.12475633528265
2022-01-15,-0.17258064516129
2022-01-14,0.17424242424242
2022-01-13,-0.35688185140073
2022-01-12,0.044529262086514
2022-01-11,-0.11734980348119
2022-01-10,0.23337950138504
2022-01-09,0.04410701373825
2022-01-08,-0.24918566775244
2022-01-07,-0.046583850931677
2022-01-06,0.053435114503817
2022-01-05,0.050400916380298
2022-01-04,0.021650087770626
2022-01-03,0.66569200779727
2022-01-02,0.19302325581395
2022-01-01,-0.58812260536398
2021-12-31,-0.033333333333333
2021-12-30,0.11340206185567
2021-12-29,-0.18726434855467
2021-12-28,0.33800448430493
2021-12-27,0.13197969543147
2021-12-26,0.12250712250712
2021-12-25,-0.13546798029557
2021-12-24,0.08411214953271
2021-12-23,-0.144
2021-12-22,0.22549019607843
2021-12-21,-0.13872135102533
2021-12-20,0.55243445692884
2021-12-19,-0.4451948051948
2021-12-18,0.15131578947368
2021-12-17,-0.21722846441948
2021-12-16,0.22477064220184
2021-12-15,0.21111111111111
2021-12-14,-0.23076923076923
2021-12-13,0.54455445544554
2021-12-12,0.25206611570248
2021-12-11,-0.38107416879795
2021-12-10,0.12680115273775
2021-12-09,0.26642335766423
2021-12-08,-0.24309392265193
2021-12-07,0.20868113522538
2021-12-06,0.064888888888889
2021-12-05,-0.30210918114144
2021-12-04,0.42151675485009
2021-12-03,-0.4873417721519
2021-12-02,-0.033216783216783
2021-12-01,0.19042663891779
2021-11-30,0.1578313253012
2021-11-29,0.42611683848797
2021-11-28,-0.026755852842809
2021-11-27,-0.41828793774319
2021-11-26,-0.056880733944954
2021-11-25,0.23863636363636
2021-11-24,-0.1970802919708
2021-11-23,0.24263038548753
2021-11-22,-0.023255813953488
2021-11-21,0.1134401972873
2021-11-20,-0.24347014925373
2021-11-19,0.29001203369434
2021-11-18,-0.084801762114537
2021-11-17,0.021372328458943
2021-11-16,0.014840182648402
2021-11-15,0.61623616236162
2021-11-14,-0.13141025641026
2021-11-13,-0.34864300626305
2021-11-12,0.22506393861893
2021-11-11,-0.055555555555556
2021-11-10,-0.32518337408313
2021-11-09,0.10540540540541
2021-11-08,0.72628304821151
2021-11-07,-0.066085693536674
2021-11-06,-0.24671772428884
2021-11-05,-0.096837944664032
2021-11-04,0.37874659400545
2021-11-03,-0.11778846153846
2021-11-02,-0.091703056768559
2021-11-01,0.17435897435897
2021-10-31,0.19266055045872
2021-10-30,-0.10655737704918
2021-10-29,-0.12230215827338
2021-10-28,0.21929824561404
2021-10-27,-0.18377088305489
2021-10-26,0.36482084690554
2021-10-25,0.094474153297683
2021-10-24,-0.22620689655172
2021-10-23,0.02184637068358
2021-10-22,-0.40428211586902
2021-10-21,0.38973162193699
2021-10-20,-0.1128364389234
2021-10-19,0.080536912751678
2021-10-18,0.59928443649374
2021-10-17,-0.50964912280702
2021-10-16,0.15853658536585
2021-10-15,-0.0060606060606062
2021-10-14,0.31648936170213
2021-10-13,-0.24535875564476
2021-10-12,0.0
2021-10-11,0.81843065693431
2021-10-10,-0.41075268817204
2021-10-09,-0.31060044477391
2021-10-08,-0.04054054054054
2021-10-07,0.21626297577855
2021-10-06,0.4468085106383
2021-10-05,0.11049339819319
2021-10-04,0.0062937062937064
2021-10-03,0.3339552238806
2021-10-02,-0.48062015503876
2021-10-01,0.32307692307692
2021-09-30,-0.12994980479643
2021-09-29,0.27888730385164
2021-09-28,-0.012676056338028
2021-09-27,0.0028248587570621
2021-09-26,0.15028432168968
2021-09-25,-0.230625
2021-09-24,-0.0012484394506866
