Date,Value
2022-03-23,-0.027720928621369
2022-03-22,0.0045186080787334
2022-03-21,-0.015836071857574
2022-03-20,-0.013237181697461
2022-03-19,0.10634573754633
2022-03-18,-0.10111574778867
2022-03-17,0.03071537859385
2022-03-16,0.16208373295632
2022-03-15,-0.081649296414319
2022-03-14,-0.015050857630592
2022-03-13,-0.012578180529608
2022-03-12,0.11352320270223
2022-03-11,-0.054837521328633
2022-03-10,0.0064527486423985
2022-03-09,0.0020464385526336
2022-03-08,0.010419729631135
2022-03-07,0.10786327153007
2022-03-06,0.041956843802906
2022-03-05,-0.14556045115131
2022-03-04,-0.11063245385081
2022-03-03,0.052810611933486
2022-03-02,-0.13811342593073
2022-03-01,0.17812494907585
2022-02-28,0.15116550846696
2022-02-27,-0.02182128398718
2022-02-26,0.028279757281375
2022-02-25,0.076901770855223
2022-02-24,-0.15251062153343
2022-02-23,-0.019012316456104
2022-02-22,0.22770024449513
2022-02-21,-0.14634344162735
2022-02-20,-0.064756861572656
2022-02-19,0.098481303361923
2022-02-18,-0.19468326115883
2022-02-17,-0.031945988981234
2022-02-16,-0.09509766276777
2022-02-15,0.18836931174295
2022-02-14,-0.032639431058228
2022-02-13,-0.15604843495826
2022-02-12,0.26402670715223
2022-02-11,-0.049311524545451
2022-02-10,0.048898104190444
2022-02-09,-0.086075061247504
2022-02-08,0.16451518015657
2022-02-07,-0.090072152323649
2022-02-06,0.30154708907781
2022-02-05,-0.011246857566101
2022-02-04,-0.081606262856085
2022-02-03,-0.059293794786514
2022-02-02,-0.021576215188314
2022-02-01,0.10414513675643
2022-01-31,-0.039572372804358
2022-01-30,-0.0044430476193372
2022-01-29,-0.012416446642415
2022-01-28,0.19536207294792
2022-01-27,-0.035910093088911
2022-01-26,-0.10641634699505
2022-01-25,0.037204112813817
2022-01-24,0.074434638117832
2022-01-23,0.04565275116433
2022-01-22,-0.086980200254248
2022-01-21,-0.29131263031787
2022-01-20,-0.0054467121945996
2022-01-19,0.29519651115575
2022-01-18,-0.17452194906701
2022-01-17,-0.078005194932684
2022-01-16,0.053967361824256
2022-01-15,0.054901352439835
2022-01-14,-0.13928794653699
2022-01-13,0.31867286112327
2022-01-12,-0.10048426234042
2022-01-11,0.11111298069101
2022-01-10,0.015275528207924
2022-01-09,-0.018787827792161
2022-01-08,-0.014850775182972
2022-01-07,-0.04838858114104
2022-01-06,-0.078351704653661
2022-01-05,0.010106988727374
2022-01-04,0.031580957603438
2022-01-03,-0.12957822142834
2022-01-02,-0.038726103163164
2022-01-01,0.12078931249755
2021-12-31,0.26625804926523
2021-12-30,-0.19544372796439
2021-12-29,0.012904418929885
2021-12-28,-0.090209138067288
2021-12-27,0.11717655884867
2021-12-26,-0.094427889038019
2021-12-25,-0.042123609582581
2021-12-24,0.038872183855483
2021-12-23,0.033738988601526
2021-12-22,-0.052826022117592
2021-12-21,0.13673259429828
2021-12-20,-0.045389564467842
2021-12-19,0.19311134436279
2021-12-18,-0.17014463663772
2021-12-17,0.26238885631824
2021-12-16,-0.17498536542242
2021-12-15,-0.032307331011482
2021-12-14,0.02242801912339
2021-12-13,0.00029792388166691
2021-12-12,-0.052313235275042
2021-12-11,-0.030899920840618
2021-12-10,-0.059523731548775
2021-12-09,-0.048997960183115
2021-12-08,0.06975033437249
2021-12-07,-0.064064559623873
2021-12-06,0.020022711334395
2021-12-05,0.077108043237027
2021-12-04,-0.19688780898343
2021-12-03,0.073863921344417
2021-12-02,0.11324739747251
2021-12-01,0.031388156726754
2021-11-30,-0.064013480877247
2021-11-29,0.090890063145039
2021-11-28,-0.02971185177637
2021-11-27,0.057136107893751
2021-11-26,-0.03202291601712
2021-11-25,-0.15768381360715
2021-11-24,0.18240628334996
2021-11-23,-0.058446562804705
2021-11-22,0.024293842071015
2021-11-21,-0.070962489349468
2021-11-20,0.085950111662488
2021-11-19,-0.077314863771872
2021-11-18,-0.047805474339746
2021-11-17,-0.035580450707894
2021-11-16,-0.071829992543472
2021-11-15,-0.034777586115166
2021-11-14,0.043551814835844
2021-11-13,0.082421127154262
2021-11-12,-0.11136789576636
2021-11-11,0.025732262919527
2021-11-10,-0.034816101878018
2021-11-09,0.14963946094749
2021-11-08,-0.045969584689434
2021-11-07,0.010960147346295
2021-11-06,-0.020947783378912
2021-11-05,0.077683867154926
2021-11-04,-0.1239574229034
2021-11-03,0.021949932242685
2021-11-02,0.090610908252382
2021-11-01,0.074082181618342
2021-10-31,-0.11134121375769
2021-10-30,-0.11709208339619
2021-10-29,0.17295880540538
2021-10-28,-0.013041660766811
2021-10-27,-0.0047798428971566
2021-10-26,-0.20228546508381
2021-10-25,0.26999772272423
2021-10-24,0.046284625064638
2021-10-23,-0.11392692514203
2021-10-22,0.03944032349027
2021-10-21,-0.01514904932163
2021-10-20,-0.0010070854572395
2021-10-19,0.062413434886036
2021-10-18,-0.054940313078967
2021-10-17,0.18565729207146
2021-10-16,-0.050362242845998
2021-10-15,0.055904546117518
2021-10-14,-0.13988344177567
2021-10-13,0.23793000928958
2021-10-12,-0.080750961162691
2021-10-11,-0.049036420068994
2021-10-10,0.066969083823201
2021-10-09,0.24229054476268
2021-10-08,-0.1505704848375
2021-10-07,0.12430890928791
2021-10-06,-0.15619305891724
2021-10-05,0.093149431646576
2021-10-04,0.048491206207628
2021-10-03,-0.19920925874768
2021-10-02,0.38777306955214
2021-10-01,-0.1261897388293
2021-09-30,0.35605846673533
2021-09-29,-0.14592241953177
2021-09-28,-0.065244570376378
2021-09-27,0.13482132583355
2021-09-26,-0.015381689674412
