Date,Value
2022-03-23,-0.11060578278046
2022-03-22,-0.2918544525062
2022-03-21,3.8914054368969
2022-03-20,-0.42283613733196
2022-03-19,-0.62232755548269
2022-03-18,-0.10934296219777
2022-03-17,0.45282630005788
2022-03-16,0.28945208150374
2022-03-15,0.13087645431228
2022-03-14,1.1719849126006
2022-03-13,0.014182252867385
2022-03-12,-0.73042509455609
2022-03-11,0.082938109090128
2022-03-10,-0.21543655911165
2022-03-09,0.58195812082183
2022-03-08,-0.14200736763212
2022-03-07,2.7393144746322
2022-03-06,-0.24337835873279
2022-03-05,-0.7156841565981
2022-03-04,0.24143632611827
2022-03-03,-0.16094349485753
2022-03-02,-0.20928451215109
2022-03-01,0.14008283485712
2022-02-28,2.2788647483929
2022-02-27,-0.23389595554256
2022-02-26,-0.54846872936504
2022-02-25,-0.13951499411524
2022-02-24,1.0529089956973
2022-02-23,-0.14843800883493
2022-02-22,-0.12186229202732
2022-02-21,1.7486996835516
2022-02-20,-0.095364959322851
2022-02-19,-0.60284325835665
2022-02-18,0.096471647838288
2022-02-17,-0.019757520660653
2022-02-16,-0.36591828097219
2022-02-15,0.60408399215652
2022-02-14,1.7609642278279
2022-02-13,-0.39921207276988
2022-02-12,-0.6429580441691
2022-02-11,0.15914482862951
2022-02-10,0.4732618869074
2022-02-09,-0.36925158369044
2022-02-08,0.088405135841937
2022-02-07,2.0251118547225
2022-02-06,-0.44795252346628
2022-02-05,-0.20175203890056
2022-02-04,0.057795083145305
2022-02-03,0.37684682446168
2022-02-02,-0.65792433956611
2022-02-01,0.65810286862081
2022-01-31,-0.24355441356259
2022-01-30,0.3477973757097
2022-01-29,0.15342944151525
2022-01-28,-0.22610057685883
2022-01-27,0.13705066578439
2022-01-26,-0.01432089307935
2022-01-25,-0.31929847745983
2022-01-24,1.7396546608876
2022-01-23,-0.51095290874538
2022-01-22,-0.4166215899353
2022-01-21,0.84235333549904
2022-01-20,-0.22181837935315
2022-01-19,0.81200339557731
2022-01-18,-0.041255361733928
2022-01-17,1.9837684065266
2022-01-16,-0.21500896858706
2022-01-15,-0.61715246313037
2022-01-14,-0.023097244748181
2022-01-13,-0.0146715783873
2022-01-12,-0.16978039793602
2022-01-11,0.17804740474944
2022-01-10,1.4994805808659
2022-01-09,-0.044216052800236
2022-01-08,-0.68748187661358
2022-01-07,-0.043804100175061
2022-01-06,0.45666403034544
2022-01-05,-0.34788671812976
2022-01-04,1.1963230560549
2022-01-03,0.98102194183459
2022-01-02,-0.35492738063616
2022-01-01,-0.72320418323947
2021-12-31,0.80926823672934
2021-12-30,-0.28106389773032
2021-12-29,0.34486049745342
2021-12-28,0.15617907018989
2021-12-27,1.7409784766446
2021-12-26,-0.72832965115419
2021-12-25,-0.12358480761542
2021-12-23,0.30366233324401
2021-12-22,-0.087537521772641
2021-12-20,3.3429692448143
2021-12-19,-0.59613023184875
2021-12-18,-0.40729319620924
2021-12-17,0.15579653315003
2021-12-16,0.16932260305919
2021-12-15,-0.2153618935902
2021-12-14,-0.031870341031455
2021-12-13,2.8048984432216
2021-12-12,-0.72551037420261
2021-12-10,-0.38104222976763
2021-12-09,0.2475359087755
2021-12-08,-0.096002905339721
2021-12-07,-0.12044215475756
2021-12-06,1.2117119805939
2021-12-05,-0.5486401381002
2021-12-04,0.26462706343878
2021-12-03,-0.21950199970113
2021-12-02,-0.11235629982824
2021-12-01,0.43529320756867
2021-11-30,-0.19937797566098
2021-11-29,3.0138842065612
2021-11-28,-0.2403331962047
2021-11-27,-0.78863949367297
2021-11-26,0.30401662268802
2021-11-25,0.5719288362447
2021-11-24,-0.075746094926078
2021-11-23,-0.12187000819716
2021-11-22,1.7109465898588
2021-11-21,-0.10186945021286
2021-11-20,-0.52318562689819
2021-11-19,-0.40766204127789
2021-11-18,0.36521163624549
2021-11-17,-0.28740652473845
2021-11-16,0.84018862823725
2021-11-15,1.6079936828347
2021-11-14,-0.20156218857259
2021-11-13,-0.56457302607925
2021-11-12,0.20323068376014
2021-11-11,-0.22332274537477
2021-11-10,-0.20899599511587
2021-11-09,0.08177161702812
2021-11-08,2.2082905481294
2021-11-07,-0.11061055698174
2021-11-06,-0.57149912491266
2021-11-05,0.33723706273158
2021-11-04,-0.39359606122574
2021-11-03,-0.069171652163015
2021-11-02,0.17767461560754
2021-11-01,1.3541989947755
2021-10-31,0.016656276433975
2021-10-30,-0.66711081112714
2021-10-29,0.332781056512
2021-10-28,0.10989385258884
2021-10-27,0.26819695347105
2021-10-26,-0.14112784198426
2021-10-25,0.74254239986729
2021-10-24,0.17409783623845
2021-10-23,-0.60115136815658
2021-10-22,-0.33561691211982
2021-10-21,0.25734595529
2021-10-20,0.079991556160629
2021-10-19,0.17712134859654
2021-10-18,1.519258049925
2021-10-17,-0.36550697248674
2021-10-16,-0.49800147960566
2021-10-15,0.37654702583116
2021-10-14,0.18303568477211
2021-10-13,-0.21782788273257
2021-10-12,0.23974326914114
2021-10-11,1.1881335044319
2021-10-10,-0.047805029654876
2021-10-09,-0.60394875243092
2021-10-08,-0.11894770904388
2021-10-07,0.1148363394498
2021-10-06,0.16989658225506
2021-10-05,0.086292336040334
2021-10-04,1.4998962082902
2021-10-03,-0.48239680207192
2021-10-02,-0.089663044547168
2021-10-01,-0.06032393905383
2021-09-30,0.49503732379333
2021-09-29,-0.18383344407169
2021-09-28,0.046613627726131
2021-09-27,0.35443596679387
2021-09-26,0.7377893366375
2021-09-25,-0.678209229795
2021-09-24,0.29952751734033
2021-09-23,-0.0016826744809358
2021-09-22,-0.059585993990754
