Date,MKPRU,MKPRUPNZN,MKPRUPNZ,MKTCP,TRFEE,TRFUS,NTRAN,NTREP,NTRBL,TOUTV,CPTRA,HRATE,MIREV,AVBLS,TRVOU,LTCPCUSD
5/7/2021,0.017882336,1,P,0.025163353,-0.266405294,-0.24406392,-0.276308309,-0.27820251,-0.200792654,0.224173076,0.266897876,-0.16814811,-0.083156534,0.01456984,-0.218797343,0.035
4/7/2021,0.024577589,1,P,0.021510027,-0.044551795,-0.017686742,0.259296381,0.262753612,-0.107585242,-0.251857077,0.118740292,0.106845863,0.408825601,0.011788761,-0.33028253,0.0232
3/7/2021,0.009541138,1,P,0.007763557,-0.145678326,-0.155287899,-0.181039986,-0.18238594,-0.135542208,0.05373046,0.129031648,-0.052631579,-0.075368226,0.007966716,-0.203582021,-0.0023
2/7/2021,-0.043098253,0,N,-0.020328559,0.163090422,0.122900066,0.052662138,0.053265691,-0.013821787,0.327955013,-0.011093739,0.06741573,0.040984178,0.024624816,0.056688411,-0.0485
1/7/2021,-0.022326119,0,N,-0.060396287,0.173242358,0.148128051,0.063798537,0.064452568,0.07575133,-0.100445969,-0.071296342,-0.011111111,-0.012046408,-0.029955841,0.082142641,0.0034
30/6/2021,0.040370413,1,P,0.0541287,0.008296151,0.042124616,-0.056365823,-0.056621966,-0.087820295,-0.12259103,0.125595301,0.034482759,0.062150196,0.022159547,-0.00167683,0.0443
29/6/2021,-0.005420204,0,N,0.047225404,0.944947955,1.033571086,0.74821887,0.753708958,0.185573717,0.141866262,-0.09887892,0.474576271,0.575356876,-0.037863678,-0.071046286,0.0384
28/6/2021,0.077222317,1,P,0.052567634,-0.078559955,-0.034342229,-0.313762195,-0.304862061,0.035172282,-0.225997522,0.031331997,-0.337078652,-0.292260994,0.003172283,-0.212698785,0.0447
27/6/2021,0.016445021,1,P,-0.029361757,-0.333675952,-0.368649243,-0.167779331,-0.180875587,0.028587344,-0.253436708,-0.089632114,-0.190909091,-0.242373029,0.017688733,0.405687557,0.0128
26/6/2021,-0.086571988,0,N,-0.075449958,-0.080633822,-0.09693382,-0.064442425,-0.060765602,-0.106967769,0.279906722,0.095810691,0.047619048,0.025193993,0.010747374,-0.389387046,-0.0694
25/6/2021,0.028648248,1,P,0.036443908,-0.143256059,-0.154414772,0.002466653,-0.000460627,-0.035722553,0.019267052,0.028018709,0.03960396,0.006125965,-0.008441741,-0.519494956,0.0433
24/6/2021,0.037816984,1,P,0.102593942,0.17254378,0.256209075,0.184105677,0.185433022,0.066867491,-0.058962059,-0.016570648,0.10989011,0.192757691,-0.000225302,0.340395815,0.0787
23/6/2021,0.024017761,1,P,-0.057035362,0.18697174,0.153765637,-0.041584979,-0.038899698,0.105863485,0.107614534,-0.106516276,-0.133333333,-0.143671778,0.029334692,0.884080671,-0.0416
22/6/2021,-0.109737064,0,N,-0.060308479,0.772218284,0.668940755,0.226016299,0.230413567,0.226016299,0.368594432,-0.205523816,0,-0.02595925,0.071989721,0.358580066,-0.1942
21/6/2021,0.001919257,1,P,-0.034024262,-0.077617315,-0.097986825,-0.105821152,-0.113407685,-0.122853131,0.183602656,0.113010433,0.019417476,-0.004769613,0.062913981,-0.300350717,0.0146
20/6/2021,-0.005755697,0,N,0.010227951,-0.207060267,-0.229281599,-0.160938103,-0.160892245,0.010132769,-0.30625898,-0.047741635,-0.169354839,-0.20099629,0.020285769,0.039709316,-0.022
19/6/2021,-0.061422127,0,N,-0.066522244,-0.009629253,-0.05575883,-0.062286255,-0.061992008,-0.016913009,-0.007990265,-0.022841568,-0.046153846,-0.083705107,-0.004891633,-0.102261795,-0.066
18/6/2021,-0.006701393,0,N,-0.021583235,-0.197291415,-0.213635726,-0.060141458,-0.061311626,-0.110749226,-0.024743377,0.090964283,0.056910569,0.0253521,-0.136084262,-0.064145584,0.0028
17/6/2021,-0.046373645,0,N,-0.041193424,0.00865234,-0.01200488,0.045794899,0.047544006,0.113814079,0.145790802,-0.118280619,-0.061068702,-0.07790237,0.046242747,-0.27129437,-0.0495
16/6/2021,-0.008321612,0,N,0.004445584,0.028707347,0.021856603,-0.002289453,-0.003652523,0.028174991,-0.055955631,-0.038550706,-0.02962963,-0.053711757,0.024298937,0.558113414,-0.026
15/6/2021,0.037345758,1,P,0.069262688,0.622493507,0.793620951,0.295663235,0.296654516,0.266870719,0.256634197,-0.112259189,-0.021633063,0.160575398,0.075356137,0.237996452,0.053
14/6/2021,0.100631922,1,P,0.058422002,-0.345972169,-0.335523396,-0.160144362,-0.157004138,-0.160144362,0.171616248,0.193490786,-0.010032568,0.006166443,-0.211333274,-0.041140535,0.057
13/6/2021,-0.048730234,0,N,-0.045943353,-0.128150027,-0.150534147,0.028969709,0.024418567,-0.181501368,-0.310035996,0.175985932,0.257142857,0.211075073,0.062676086,-0.325312149,-0.0074
12/6/2021,0.016581314,1,P,0.028186821,-0.122141422,-0.122591883,-0.144203365,-0.140600702,-0.038247592,0.036681555,0.03802527,-0.110169492,-0.111661468,0.068963121,-0.261999536,-0.0309
11/6/2021,-0.016974232,0,N,-0.005319412,0.390909699,0.41773635,0.199477505,0.193955287,0.280798014,0.06522796,-0.145885938,-0.063492063,-0.00313101,0.228447156,-0.064904747,-0.0251
10/6/2021,0.116237606,1,P,0.121312721,-0.054142372,0.046154059,-0.145784226,-0.144809749,0.010144051,-0.475503167,0.045658961,-0.154362416,-0.082031996,-0.17007794,0.918923336,0.073
9/6/2021,-0.00192989,0,N,-0.04650783,0.019994884,-0.086593271,0.04852662,0.047603941,-0.064066842,0.171487915,-0.033538748,0.120300752,-0.011986246,0.028482764,0.91636283,-0.0081
8/6/2021,-0.064253101,0,N,-0.051994452,0.530465691,0.558945342,0.270764415,0.270952978,0.43319295,0.20988608,-0.287967178,-0.113333333,-0.071961538,0.318330345,-0.441983774,-0.0814
7/6/2021,0.008043539,1,P,0.015110759,-0.238249823,-0.249437314,-0.047666769,-0.046671688,-0.168295645,1.32997318,0.170198081,0.145038168,0.114418519,-0.1247311,-0.127200665,0.0191
6/6/2021,-0.036738817,0,N,-0.046602181,-0.299955152,-0.316259605,-0.177849513,-0.175510501,-0.177849513,-0.256187691,0.171776201,0,-0.044059597,-0.159863112,0.14217766,-0.0315
5/6/2021,-0.058769147,0,N,-0.038848398,-0.151145896,-0.175716505,-0.074129277,-0.078162136,0.03895417,-0.158729536,-0.066537046,-0.108843537,-0.129011116,-0.002695302,-0.070208648,-0.0743
4/6/2021,0.042659033,1,P,0.029796738,-0.024494544,0.005560086,0.02008069,0.024710137,0.151927854,0.060455785,-0.109018039,-0.114457831,-0.092513508,0.001980726,0.015520204,0.0306
3/6/2021,0.025164582,1,P,0.033862571,0.081583694,0.105629625,0.068331905,0.064186295,-0.08612572,-0.2264737,0.120094013,0.169014085,0.198461103,-0.054592405,-0.035257585,0.0235
2/6/2021,-0.017365066,0,N,-0.014611056,0.039337639,0.046726921,0.03573116,0.047354301,0.028437278,0.323433977,-0.023463134,0.007092199,0.009544028,-0.052070421,0.464666232,-0.0278
1/6/2021,0.045564486,1,P,0.015911159,0.242315488,0.271137529,0.259595651,0.25517862,0.286395558,0.040662506,-0.191373236,-0.028523589,0.020445194,-0.039032189,-0.282048557,0.1036
31/5/2021,0.029927554,1,P,0.049967505,-0.227807596,-0.223733248,-0.093464494,-0.099720268,-0.269735287,-0.469110508,0.346014585,0.051446812,0.220210013,0.133403837,-0.339931911,0.0428
30/5/2021,-0.029194763,0,N,-0.036174474,-0.318094802,-0.343326574,-0.091516231,-0.090399696,-0.068020962,-0.296137862,0.00295945,-0.025210084,-0.088827619,-0.015735136,0.418718929,-0.0778
29/5/2021,-0.071677701,0,N,-0.086897111,0.051732732,-0.008681803,0.019978041,0.019264382,0.002835553,0.461188225,-0.050707249,0.017094017,-0.03174224,0.064542537,-0.276144857,-0.0826
28/5/2021,-0.020902286,0,N,0.012194287,-0.150705095,-0.15964781,-0.072449762,-0.072000351,-0.032810863,-0.107864094,0.009317189,-0.040983607,-0.063807601,-0.029043366,-0.059731082,-0.0278
27/5/2021,0.022273597,1,P,0.02403608,-0.092887982,-0.063872128,-0.012373526,-0.01258349,-0.004278227,-0.029460633,0.024919857,-0.008130081,0.012237985,-0.04362566,-0.303676847,0.0815
26/5/2021,-0.008213312,0,N,0.003453283,-0.113466848,-0.09168187,-0.004732594,-0.003940827,0.019542221,-0.122809018,0.00196034,-0.023809524,-0.002781532,0.010045057,-0.066918726,-0.0022
25/5/2021,0.114346212,1,P,0.10233084,0.189114163,0.271501368,0.208084603,0.210559006,0.140968791,0.170468338,-0.065724713,0.058823529,0.128683589,-0.024659488,0.661870658,0.2923
24/5/2021,-0.073911155,0,N,-0.103999563,-0.204867343,-0.263571422,-0.131724754,-0.132523465,-0.153614046,-0.056251729,0.0726953,0.025862069,-0.068605225,0.070118716,-0.536902473,-0.1586
23/5/2021,0.006650957,1,P,0.026301302,-0.218529823,-0.247581987,-0.011270107,-0.010670083,-0.062411308,0.076230512,-0.017319452,0.054545455,-0.028394367,-5.04E-05,-0.046071595,-0.0592
22/5/2021,-0.085914636,0,N,-0.087863234,-0.011059523,-0.03253756,-0.007402243,-0.00461485,0.010644989,-0.23010906,-0.027544318,-0.017857143,-0.034742671,-0.011127621,-0.527742837,-0.1497
21/5/2021,0.103344392,1,P,0.045020032,0.079459741,0.077648817,-0.134310737,-0.136775823,-0.033828947,-0.058229582,0.062613459,-0.104,-0.093639432,-0.013732625,3.111788754,0.1331
20/5/2021,-0.138606769,0,N,-0.089608481,0.827215272,0.652232695,0.191844103,0.191956728,-0.046524717,0.62050379,-0.013245511,0.25,0.193616747,-0.00743238,-0.431341994,-0.3651
19/5/2021,-0.015690573,0,N,-0.029517714,-0.118444763,-0.121407392,-0.119134351,-0.099646833,0.065847435,-0.277767425,-0.057064933,-0.173553719,-0.16940089,-0.001450144,0.716262566,0.0467
18/5/2021,-0.061268293,0,N,-0.033067229,0.462526571,0.367924072,0.143436553,0.116077191,0.247385331,0.415549416,-0.226796295,-0.083333333,-0.115890621,-0.027396237,0.482396747,-0.0504
17/5/2021,-0.006310689,0,N,-0.060632642,-0.165929037,-0.209064112,-0.054562924,-0.054634521,-0.119024542,-0.049013156,0.090587061,0.073170732,0.007786324,0.017754702,-0.064519957,-0.011
16/5/2021,-0.063817692,0,N,-0.027729316,-0.147298858,-0.15360024,-0.127627746,-0.127270238,-0.049610715,-0.161303916,0.015703954,-0.082089552,-0.093446378,0.024498439,-0.624585067,-0.0819
15/5/2021,0.004431387,1,P,0.014410808,0.019133373,0.031179159,-0.037678318,-0.037022793,0.156222319,-0.084185976,-0.115746633,-0.102516523,-0.149063812,0.003040518,0.644887332,0.0274
14/5/2021,0.014185294,1,P,-0.044852308,-0.066409918,-0.171553131,-0.079813082,-0.080929234,-0.016943168,0.606124283,-0.097270602,0.054977147,-0.169320217,-0.043514191,0.699690627,0.0502
13/5/2021,-0.136438943,0,N,-0.092908057,-0.058794531,-0.056585433,-0.037367637,-0.037434992,-0.037367637,0.292695264,0.038474912,0,-0.000330441,0.016075739,-0.395023617,-0.1988
12/5/2021,0.015505471,1,P,0.026035549,-0.190303227,-0.215795196,0.029073812,0.029327401,0.07693771,-0.147619003,-0.116643242,-0.044444444,-0.090960694,-0.018129857,0.691126235,0.0509
11/5/2021,-0.041132464,0,N,-0.03952176,0.442507586,0.434562601,0.223632931,0.223453657,0.264420695,0.300865727,-0.187259486,-0.032258065,-0.005503943,0.009957941,0.021475596,-0.0716
10/5/2021,-0.010997677,0,N,-0.020800091,-0.197113912,-0.204932068,-0.097655183,-0.097201295,-0.170424927,-0.210748132,0.170227045,0.087719298,0.055948308,0.038135153,-0.159727143,0.1147
9/5/2021,0.026987325,1,P,0.021535957,-0.164288987,-0.176474897,-0.108111355,-0.104800066,-0.102895632,-0.290286558,0.12780704,-0.005813953,-0.055599083,0.011268108,0.027116407,0.0043
8/5/2021,0.016872958,1,P,0.025467184,-0.047047359,-0.004637369,-0.010893442,-0.011923072,-0.022394681,0.072642294,0.020478261,0.011764706,0.075067851,-0.048076315,-0.218884689,-0.0222
7/5/2021,-0.018183596,0,N,-0.009524508,0.096173859,0.109244407,0.005184425,0.004231146,-0.071682619,-0.011085636,0.091268125,0.082802548,0.089882059,0.010478356,-0.072975691,-0.0072
6/5/2021,0.079477335,1,P,0.041690656,0.00518102,0.022069908,0.029751616,0.030063504,0.187165875,-0.198139461,-0.132590676,-0.132596685,-0.101011192,0.008364893,0.464022902,0.1658
5/5/2021,-0.069417564,0,N,-0.044057797,-0.103864078,-0.14594663,0.048141683,0.047537331,0.024978331,0.056001075,-0.085974158,0.02259887,-0.045171842,-0.086240858,0.995042628,0.037
4/5/2021,0.010649445,1,P,0.003074577,0.305513735,0.331080985,0.220195226,0.22073371,0.275345293,0.447888477,-0.176078973,-0.043243243,0.008714253,0.038961818,-0.15102775,0.0951
3/5/2021,-0.021553645,0,N,-0.016264744,-0.168008413,-0.20160459,-0.105619584,-0.106840782,-0.328006066,-0.072643264,0.408274533,0.192335412,0.239349454,0.0459122,-0.50652376,-0.0285
2/5/2021,0.001053349,1,P,0.014508378,-0.286873084,-0.253150713,-0.091219777,-0.092281187,-0.051991854,-0.297677224,0.052046308,-0.06485564,-0.040315686,-0.030828234,0.179856633,0.0209
1/5/2021,0.078614105,1,P,0.076472487,-0.011317417,0.040901744,0.115329621,0.120259631,-0.061584733,0.084008819,0.076660166,0.18852459,0.215802511,0.017913573,0.029009214,0.0615
30/4/2021,-0.023685366,0,N,-0.027403062,0.065440895,0.046728363,-0.063729134,-0.060858408,0.089757893,0.053767226,-0.068824548,-0.14084507,-0.128167553,0.040182963,0.106671327,-0.0131
29/4/2021,-0.003402125,0,N,-0.014762983,-0.162461254,-0.159122341,-0.070387006,-0.072952596,-0.070387006,-0.123642445,0.054030823,0,-0.020159251,-0.003822232,-0.399893596,-0.0041
28/4/2021,0.018773272,1,P,0.031033491,-0.032451337,-0.02628362,0.238575411,0.238689521,-0.005650726,0.062734122,-0.00966364,0.245614035,0.206638255,0.00143307,0.470958516,0.0499
27/4/2021,0.101497731,1,P,0.085302079,0.442561188,0.575078557,-0.00146863,0.001378237,0.235025642,0.315381487,-0.055944043,-0.191489362,-0.04173078,-0.020617651,0.258276054,0.107
26/4/2021,-0.020653344,0,N,-0.0323198,-0.309461256,-0.315892088,-0.170797069,-0.172636933,-0.147273582,0.02240594,0.106942975,-0.027586207,-0.082119641,0.012234478,-0.675867438,-0.0072
25/4/2021,-0.020381939,0,N,0.021073963,-0.375568531,-0.372720321,-0.017045896,-0.014369589,-0.084835835,-0.267080246,-0.01359307,0.074074074,-0.03040726,0.007908101,0.190703794,-0.0671
24/4/2021,-0.011184243,0,N,-0.035817765,-0.099503148,-0.166293468,0.076912713,0.075911006,0.140729762,-0.002119144,-0.197455123,-0.055944056,-0.135729219,0.03105232,0.886505025,-0.0458
23/4/2021,-0.038601307,0,N,-0.07724995,0.170931672,0.136725603,0.2149756,0.211703897,-0.141870381,0.134083738,0.075008873,0.415841584,0.306109551,-0.023469305,-0.351867299,-0.0189
22/4/2021,-0.047765171,0,N,0.003818608,-0.152604781,-0.160421916,-0.19271583,-0.193797944,0.023092809,0.032723347,-0.008124303,-0.2109375,-0.206099719,-0.0172981,0.171281434,-0.0119
21/4/2021,0.01444748,1,P,0.001798076,0.39854016,0.368511143,0.343375893,0.355220319,0.018027044,0.460773729,-0.019239405,0.319587629,0.314208773,0.018742156,-0.538261299,-0.0013
20/4/2021,-0.00974801,0,N,0.007504593,0.00506044,-0.009998088,-0.241403534,-0.239544706,-0.030247817,-0.227068547,0.08893429,-0.217741935,-0.182629246,0.008668557,3.036603626,-0.0449
19/4/2021,-0.063834178,0,N,-0.089477344,0.312741455,0.241596737,0.411938534,0.400011502,0.036180699,0.450216358,-0.111546922,0.362637363,0.281910217,-0.045348578,-0.508480467,-0.0908
18/4/2021,-0.022274317,0,N,-0.006033202,0.165713273,0.161040716,-0.114353858,-0.115856815,0.002434644,-0.378878052,0.051394345,-0.116504854,-0.068836655,0.029120675,0.882931979,-0.0235
17/4/2021,-0.028404353,0,N,-0.033763477,-0.09638541,-0.150544286,-0.388760294,-0.390056445,0.020710966,-0.004881474,0.019434127,-0.391763492,-0.396838538,3.51E-05,-0.521657806,0.0785
16/4/2021,0.004502366,1,P,0.015363883,0.140274699,0.15899535,0.208226048,0.2092806,-0.051683044,0.011894433,0.033174554,0.278485969,0.269726949,0.022347474,0.077327438,0.0264
15/4/2021,-0.009209742,0,N,-0.008097577,0.337378609,0.384210322,-0.041000861,-0.041174259,0.008725021,-0.044665934,0.055074557,-0.049295775,0.027661454,-0.036823469,0.748652626,0.0421
14/4/2021,0.062166227,1,P,0.051641562,0.109586831,0.150092454,0.064674004,0.067107843,0.079669413,0.139235908,-0.032730032,-0.013888889,0.02982719,-0.005887789,0.691776708,0.092
13/4/2021,-0.002170104,0,N,0.000741035,0.45702084,0.453395053,0.149615899,0.148980516,0.157599343,0.22434224,-0.108579873,-0.006896552,0.014666069,-0.022802997,-0.542567721,-0.0306
12/4/2021,0.003193194,1,P,0.003046025,-0.300056203,-0.295430026,-0.152588219,-0.150678636,-0.082457589,-0.110975282,0.07191596,-0.076433121,-0.082581921,0.019048294,0.69162865,-0.0152
11/4/2021,0.028766709,1,P,0.027911253,-0.226822436,-0.213468329,-0.078941858,-0.081031619,-0.108274919,-0.034249368,0.11965646,0.032894737,0.018366628,0.017083908,-0.143687878,0.1602
10/4/2021,0.000930083,1,P,0.00607457,0.270886497,0.308961971,0.165818177,0.162932753,0.027760761,0.062221629,0.005367048,0.134328358,0.18692464,0.010949385,-0.370764583,-0.0247
9/4/2021,0.037558937,1,P,0.027747181,-0.093724298,-0.089679311,-0.13315428,-0.130788959,0.015632672,-0.117161141,-0.008585941,-0.146496815,-0.140596966,0.007734832,0.943438395,0.0343
8/4/2021,-0.03573205,0,N,-0.03028313,-0.050403131,-0.074896587,0.037969409,0.034280089,-0.047977103,-0.194728687,0.009804738,0.090277778,0.048146427,-0.028964948,-0.031034892,-0.0754
7/4/2021,-0.017503272,0,N,-0.016758647,0.126586132,0.128694179,0.070988701,0.074633056,0.160237759,0.205795648,-0.116521947,-0.076923077,-0.053804988,-0.046633807,0.642684701,0.0694
6/4/2021,0.014561076,1,P,0.015680041,0.405688459,0.420297517,0.174950306,0.174664646,0.099632979,0.512674847,-0.062865072,0.068493151,0.101086971,0.028224637,-0.302616563,0.0947
5/4/2021,0.019799045,1,P,-0.008891552,-0.199461431,-0.232333796,-0.126758414,-0.126022978,-0.216475015,-0.137501948,0.220710366,0.114503817,0.045231233,0.044118041,-0.276859615,0.0362
4/4/2021,-0.033115133,0,N,-0.010131707,-0.061173833,-0.046786902,-0.078717935,-0.080654846,-0.015423748,-0.03037395,0.005065799,-0.061337202,-0.055674374,-0.001608846,0.26164755,-0.0784
3/4/2021,0.00501218,1,P,0.003498548,-0.006546129,-0.000287269,-0.019718599,-0.021793803,0.015291451,0.013180489,-0.005580681,0.018470423,-0.025189237,-0.016694933,-0.463975379,0.0469
2/4/2021,2.84E-05,1,P,-0.010896134,-0.121644809,-0.119426674,-0.062539632,-0.06158339,0.015043295,0.002433458,-0.016617978,-0.076433121,-0.078118328,-0.006503208,0.41782248,0.0289
1/4/2021,8.72E-05,1,P,0.014788861,0.060645942,0.064975352,0.036310692,0.037430182,-0.036297064,-0.089801371,0.042185265,0.075342466,0.080027733,0.025151817,-0.350975098,0.0045
31/3/2021,0.01913074,1,P,0.018370296,0.196280814,0.216275859,0.058637345,0.056496968,0.094892049,-0.068388777,-0.051046369,-0.033112583,-0.012610473,0.022868724,1.195401974,0.0104
30/3/2021,0.033055528,1,P,0.03529306,0.392247188,0.434608226,0.220027755,0.227890641,0.284664987,0.744701154,-0.181227271,-0.050314465,0.016334729,-0.024518154,-0.149865273,0.0517
29/3/2021,-0.001435989,0,N,-0.001822207,-0.129514108,-0.123493437,-0.137563788,-0.142760278,-0.137563788,-0.253095568,0.160980385,0,-0.007446831,0.013166393,-0.362516846,0.001
28/3/2021,0.014334409,1,P,0.040471661,-0.179836393,-0.145380785,-0.018224856,-0.018212046,-0.160242644,-0.152263194,0.206500806,0.169117647,0.194916984,-0.015537526,-0.180130822,0.0036
27/3/2021,0.071155977,1,P,0.0369733,-0.035434324,-0.038189373,-0.078326982,-0.077378888,0.043659153,-0.150901941,-0.015158939,-0.116883117,-0.113737222,0.001625276,-0.141665202,0.0684
26/3/2021,-0.020802644,0,N,-0.047553394,0.02153023,-0.011422442,0.044147194,0.044921589,0.030586841,0.044104315,-0.081195782,0.013157895,-0.017426115,-0.027424271,0.339388759,-0.0258
25/3/2021,-0.03614761,0,N,-0.005853501,0.013772916,0.006071479,-0.029089787,-0.032145524,0.028398318,-0.097676706,-0.020170794,-0.055900621,-0.065663696,0.000924189,-0.151745108,-0.0537
24/3/2021,0.005027215,1,P,-0.032183562,-0.043429871,-0.063526387,0.056568374,0.061138622,-0.009056991,0.396775205,-0.032910758,0.066225166,0.040376143,-0.003739557,0.658242997,0.003
23/3/2021,-0.055846449,0,N,-0.022368312,0.395970841,0.358580718,0.265919229,0.266183504,0.307837084,0.172558674,-0.214777358,-0.032051282,-0.025398379,-0.067253074,0.271725732,-0.0499
22/3/2021,-0.01161437,0,N,-0.009068668,-0.271987608,-0.277725587,-0.181259322,-0.18255054,-0.191755998,-0.026149119,0.1691728,0.012987013,-0.023669734,0.089897225,-0.242003166,-0.0231
21/3/2021,0.000184244,1,P,-0.009564189,-0.280890148,-0.285553195,-0.092453666,-0.091660138,-0.127812614,-0.071649601,0.105907908,0.057032771,-0.001541518,0.009257279,-0.334730433,-0.0014
20/3/2021,0.007096048,1,P,0.020385972,-0.15222136,-0.148801186,-0.046840991,-0.047248454,-0.021079937,-0.058573561,0.012114221,-0.022859934,-0.043000254,0.048461163,-0.115400027,0.0027
19/3/2021,-0.021168503,0,N,-0.011420759,0.296429135,0.344883417,0.120218561,0.120568908,0.002300818,-0.105684575,0.055407566,0.117647059,0.182347442,-0.023991847,-0.067218724,-0.0309
18/3/2021,0.035880686,1,P,0.036151142,-0.040900722,-0.015887637,-0.073159662,-0.073464254,0.01543537,-0.001615255,0.005703048,-0.087248322,-0.055518696,-0.023603967,-0.093776017,0.0219
17/3/2021,0.020046016,1,P,-0.003094085,-0.023190558,-0.052552862,0.093289213,0.095043823,0.085951701,0.120791632,-0.116232618,0.006756757,-0.033786654,-0.023707492,1.23251343,0.0062
16/3/2021,-0.057137692,0,N,-0.060815873,0.277750794,0.205701914,-0.051352053,-0.053400935,0.006335998,-0.004571615,-0.028611604,-0.057324841,-0.078494393,0.030521836,-0.533622967,-0.0643
15/3/2021,-0.034693178,0,N,-0.01155786,-0.243555666,-0.225579274,0.111804874,0.11250293,0.012663038,0.09337613,-0.019636233,0.097902098,0.089973215,-0.064593762,0.410770395,-0.053
14/3/2021,0.069960184,1,P,0.06886674,-0.00277217,0.037027556,-0.136158432,-0.137419436,-0.093872481,-0.146172686,0.146253113,-0.046666667,-0.009818913,0.070071457,-0.191962673,0.0254
13/3/2021,-0.008841493,0,N,0.001755699,0.055300178,0.063245196,0.101285859,0.10253445,-0.030868444,-0.167403713,0.033087992,0.136363636,0.137725197,0.023395462,-0.147319252,0.0958
12/3/2021,0.031551025,1,P,-0.002298249,0.007377362,0.022849886,-0.155047463,-0.156808323,-0.046227818,-0.012264898,0.082583732,-0.11409396,-0.085268129,-0.011621984,0.343897424,0.006
11/3/2021,0.02032943,1,P,0.05617606,0.048770584,0.07972208,0.15017919,0.152305979,0.080705279,-0.12484177,-0.052246683,0.064285714,0.090086142,-0.008560282,0.27515109,-0.0178
10/3/2021,0.04937329,1,P,0.061425743,0.161129943,0.231909521,0.026466407,0.025908913,0.136444951,-0.004798038,-0.04235677,-0.096774194,-0.017011394,-0.07025058,0.352000382,0.0634
9/3/2021,0.022076151,1,P,0.015270996,0.271188539,0.286769925,0.119721254,0.119555457,0.054705181,-0.080240515,-0.028315757,0.061643836,0.088015498,0.029533632,0.397676647,0.0044
8/3/2021,0.046809238,1,P,0.032099447,-0.085653924,-0.04914102,-0.094539924,-0.096228974,-0.057329235,0.390261886,0.098617903,-0.040610189,-0.00524535,0.01307904,-0.585061085,0.0434
7/3/2021,0.000413619,1,P,-0.004710904,-0.318814,-0.310719594,-0.093829064,-0.093265206,-0.111714017,-0.138671482,0.101239258,0.008373491,-0.002088991,0.021284959,-0.031434432,0.0148
6/3/2021,0.008513504,1,P,0.012811228,0.012451449,-0.025809746,0.097189182,0.098482039,-0.057448219,0.171929088,0.005059221,0.1640625,0.089532442,0.028238319,-0.030233333,-0.0029
5/3/2021,-0.040191807,0,N,-0.056939796,-0.148762078,-0.166879368,-0.131285955,-0.13190158,0.031597928,-0.1903048,-0.0518327,-0.157894737,-0.170911845,-0.010340871,0.248459292,-0.0381
4/3/2021,0.043875801,1,P,0.078873685,-0.000501094,0.028222338,-0.014041106,-0.014568934,-0.072420251,-0.006906066,0.115522169,0.062937063,0.090568039,-0.006441257,-0.332834716,0.0532
3/3/2021,-0.025441958,0,N,-0.022587008,0.089694567,0.123058856,0.205590317,0.208526725,0.095991197,0.058468199,-0.070813616,0.1,0.136006839,-0.028555489,0.33668962,0.0133
2/3/2021,0.099847453,1,P,0.062105894,0.467970369,0.568662235,0.102899542,0.103131909,0.111383385,0.029867676,-0.000876253,-0.007633588,0.101933124,-0.012132931,0.810564055,0.0658
1/3/2021,-0.022574593,0,N,-0.03148631,-0.204325728,-0.243813205,-0.207204848,-0.208176653,-0.049856192,0.032761648,-0.003801691,-0.165605096,-0.21021881,0.056211379,-0.628688714,-0.0393
28/2/2021,-0.00398012,0,N,-0.014407164,-0.299364136,-0.291619211,0.046890502,0.046283347,-0.073135161,-0.189230919,0.03085361,0.129496403,0.079190853,-0.001402325,0.175890066,0.0109
27/2/2021,-0.009831322,0,N,-0.036402428,-0.023922984,-0.102947814,-0.060407953,-0.059850552,0.054506182,-0.105610488,-0.111045388,-0.108974359,-0.179909087,-0.005624553,-0.134916416,-0.0529
26/2/2021,-0.075544338,0,N,0.029118546,-0.195240683,-0.193043387,-0.089295488,-0.089728971,-0.07178194,0.090510339,0.058691335,-0.018867925,-0.03269883,-0.006821203,-0.501991894,-0.011
25/2/2021,0.035687288,1,P,0.018461387,0.033984487,0.058155064,0.243876006,0.24772647,-0.006463819,-0.023959196,-0.004998444,0.251968504,0.232187696,0.008935065,0.103877528,0.0223
24/2/2021,-0.09687067,0,N,-0.13108308,0.390880655,0.258777503,0.008763661,0.007526392,0.056421787,0.091527596,-0.109001053,-0.045112782,-0.083499607,-0.027433418,2.733567273,-0.1466
23/2/2021,-0.058524704,0,N,-0.063396755,0.144972234,0.086814035,0.050573359,0.051485163,0.113765741,0.115808823,-0.114830112,-0.056737589,-0.08206689,-0.076638005,-0.300506704,-0.0844
22/2/2021,0.026546931,1,P,0.022499613,-0.221340086,-0.204642159,-0.152367579,-0.152101528,-0.122309692,-0.187153406,0.124421944,-0.034246575,-0.034440922,0.093935783,-0.387153376,-0.0012
21/2/2021,0.001514759,1,P,0.01097347,-0.080750465,-0.027537384,-0.061802884,-0.062996408,-0.016820831,-0.072076628,0.073918512,-0.033791609,0.00754725,-0.005290686,0.808631092,-0.0388
20/2/2021,0.083481969,1,P,0.081318098,0.088346912,0.088005057,0.077721548,0.074966541,-0.034981359,0.074025238,0.059284842,0.117873666,0.103679386,0.018077111,-0.379074693,0.0446
19/2/2021,-0.009786979,0,N,-0.00820121,0.04327694,0.085120568,-0.002247644,-0.002068711,0.00503522,0.060270961,0.014164438,-0.007246377,0.046664592,0.010868011,0.191615405,-0.0442
